Row,page,site,pp,ss,session,date,plot,board,species,svl,tl,mass,tail,testes,snout,cirri,eggs,Neggs,sex,morph,recap,mark1,mark2,markf,notes,flag,id,Resolution,Fixed by,Comments
252,,Piney,4,3,15,2018-09-29,4,E2,PCIN,45.5,69.7,0.94,Y,,NA,0,,8,F,S,R,RRRX,RRRX,RRRX,"Large R floater middle left, could be RRRR?",NA,RRRX,NA,NA,NA
251,,Piney,4,3,15,2018-09-29,4,C9,PCIN,34.2,65.7,0.54,N,,NA,0,,0,F,S,N,RYXX,RYXX,RYXX,Difficult to sex,NA,RYXX,NA,NA,NA
258,,Piney,4,3,15,2018-09-29,4,B2,PGLU,62.1,103.7,4.93,Y,,NA,0,,NA,M,NA,N,XORO,XORO,XORO,Small mental gland visible,NA,XORO,NA,NA,NA
247,,Piney,4,3,15,2018-09-29,4,B2,PCIN,44.5,79.8,1.08,N,,CIRRI,1,,NA,M,L,R,XORX,XORX,XORX,NA,NA,XORX,NA,NA,NA
244,,Piney,4,3,15,2018-09-29,4,A9,PGLU,39.9,69,0.71,N,,NA,0,,NA,U,NA,N,XORY,XORY,XORY,Mental gland not visible,NA,XORY,NA,NA,NA
253,,Piney,4,3,15,2018-09-29,4,A4,PCIN,39.4,72.7,0.86,N,,CIRRI,1,,NA,M,S,N,XOYO,XOYO,XOYO,O in 4th position floats,NA,XOYO,NA,NA,NA
254,,Piney,4,3,15,2018-09-29,4,D2,PCIN,33.5,61.6,0.49,Y,,NA,0,,0,F,S,N,XOYR,XOYR,XOYR,Difficult to sex,NA,XOYR,NA,NA,NA
243,,Piney,4,3,15,2018-09-29,4,E7,PCIN,41.6,78.4,0.94,N,,CIRRI,1,,NA,M,S,N,XOYY,XOYY,XOYY,O floaters,NA,XOYY,NA,NA,NA
246,,Piney,4,3,15,2018-09-29,4,A6,PCIN,44.7,53.7,0.95,Y,,NA,0,,8,F,S,R,XXOY,XXOY,XXOY,NA,NA,XXOY,NA,NA,NA
242,,Piney,4,3,15,2018-09-29,4,E9,PCIN,38.6,72.8,0.94,N,,NA,0,,0,F,S,R,XXXO,XXXO,XXXO,looks like XXX(OB) - over marked? Was XXXB?,NA,XXXO,NA,NA,NA
245,,Piney,4,3,15,2018-09-29,4,B3,PCIN,44.3,78.1,1.07,Y,,NA,0,,6,F,L,R,XXXO,XXXO,XXXO,O floats,NA,XXXO,NA,NA,NA
250,,Piney,4,3,15,2018-09-29,4,E5,PCIN,40.8,73.4,0.91,Y,,CIRRI,1,,NA,M,S,R,XYOB,XYOB,XYOB,B floats and is long,NA,XYOB,NA,NA,NA
248,,Piney,4,3,15,2018-09-29,4,B2,PCIN,36.9,68.1,0.68,N,,NA,0,,6,F,S,N,XYRX,XYRX,XYRX,"Y floats, Small eggs",NA,XYRX,NA,NA,NA
249,,Piney,4,3,15,2018-09-29,4,E5,PCIN,31.7,55.4,0.39,N,,NA,0,,0,F,S,N,XYXO,XYXO,XYXO,Difficult to sex,NA,XYXO,NA,NA,NA
255,,Piney,4,3,15,2018-09-29,4,C7,PCIN,38.1,68.1,0.61,Y,,NA,0,,0,F,S,R,YXOX,YXOX,YXOX,NA,NA,YXOX,NA,NA,NA
259,,Piney,4,3,15,2018-09-30,5,B8,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,,Piney,4,3,15,2018-09-30,5,E1,PCIN,40.8,69,1.01,Y,,NA,0,,9,F,S,R,OXOX,OXOX,OXOX,NA,NA,OXOX,NA,NA,NA
274,,Piney,4,3,15,2018-09-30,5,D6,PCIN,36.2,62.2,0.65,N,,NA,0,,0,F,S,R,OXXX,OXX,OXXX,"O mark is long, O floaters in ""throat""",NA,OXXX,NA,NA,NA
261,,Piney,4,3,15,2018-09-30,5,C1,PCIN,41.8,78,0.88,N,,NA,0,,7,F,S,R,OXXY,OXXY,OXXY,Added more Y to position 4,NA,OXXY,NA,NA,NA
263,,Piney,4,3,15,2018-09-30,5,A9,PCIN,36.6,64.8,0.65,N,,NA,0,,0,F,S,R,OXYX,OXYX,OXYX,NA,NA,OXYX,NA,NA,NA
260,,Piney,4,3,15,2018-09-30,5,E0,PCIN,41.9,74.9,1.07,N,,NA,0,,8,F,S,R,RXRR,RXRR,RXRR,NA,NA,RXRR,NA,NA,NA
264,,Piney,4,3,15,2018-09-30,5,C3,PCIN,47.9,86,1.28,N,,NA,0,,12,F,S,R,RXXX,RXXX,RXXX,R floater,NA,RXXX,NA,NA,NA
268,,Piney,4,3,15,2018-09-30,5,B2,PCIN,38.1,72.2,0.85,Y,,CIRRI,1,,NA,M,S,N,XRRX,XRRX,XRRX,NA,NA,XRRX,NA,NA,NA
272,,Piney,4,3,15,2018-09-30,5,E2,PCIN,41,76.8,0.79,N,,CIRRI,1,,NA,M,S,R,XRXR,XRXR,XRXR,NA,NA,XRXR,NA,NA,NA
273,,Piney,4,3,15,2018-09-30,5,D5,PCIN,39.5,54.6,0.77,Y,,NA,0,,0,F,S,R,XRXX,XRXX,XRXX,NA,NA,XRXX,NA,NA,NA
278,,Piney,4,3,15,2018-09-30,5,C8,PCIN,42.8,65.6,0.97,Y,,CIRRI,1,,NA,M,L,R,XXRO,XXRO,XXRO,R mark is faint; O floater,NA,XXRO,NA,NA,NA
267,,Piney,4,3,15,2018-09-30,5,A8,PCIN,44.9,85.3,1.17,N,,NA,0,,9,F,S,N,XXRR,XXRR,XXRR,NA,NA,XXRR,NA,NA,NA
262,,Piney,4,3,15,2018-09-30,5,A7,PCIN,39.4,74,0.72,N,,CIRRI,1,,NA,M,S,R,XYXO,XYXO,XYXO,OY floater,NA,XYXO,NA,NA,NA
271,,Piney,4,3,15,2018-09-30,5,D2,PCIN,43.4,78.5,1.02,Y,,NA,0,,9,F,S,R,XYXX,XYXX,XYXX,NA,NA,XYXX,NA,NA,NA
279,,Piney,4,3,15,2018-09-30,5,D4,PCIN,39.2,73.9,0.94,N,,CIRRI,1,,NA,M,S,R,XYYR,XYYR,XYYR,NA,NA,XYYR,NA,NA,NA
276,,Piney,4,3,15,2018-09-30,5,D1,PCIN,45.2,74.9,1.12,Y,,CIRRI,1,,NA,M,S,R,XYYX,XYYX,XYYX,NA,NA,XYYX,NA,NA,NA
270,,Piney,4,3,15,2018-09-30,5,E3,PCIN,46.1,87.1,1.28,N,,NA,0,,12,F,S,N,YOOY,YOOY,YOOY,NA,NA,YOOY,NA,NA,NA
266,,Piney,4,3,15,2018-09-30,5,E7,PCIN,44,76.1,0.84,N,,NA,0,,10,F,S,N,YOXX,YOXX,YOXX,NA,NA,YOXX,NA,NA,NA
275,,Piney,4,3,15,2018-09-30,5,D7,PCIN,41.6,78.4,1.01,N,,NA,0,,9,F,S,N,YXOX,YXOX,YXOX,NA,NA,YXOX,NA,NA,NA
277,,Piney,4,3,15,2018-09-30,5,D8,PCIN,44,83.6,0.98,Y,,NA,0,,7,F,S,R,YXXR,YXXR,YXXR,NA,NA,YXXR,NA,NA,NA
265,,Piney,4,3,15,2018-09-30,5,B5,PGLU,53.8,85.1,2.11,Y,,NA,0,,NA,U,NA,R,YXYO,YXYO,YXYO,Mental gland not visible,NA,YXYO,NA,NA,NA
284,,Piney,4,3,13,2018-09-30,6,A7,PCIN,38.4,68.3,0.74,N,,CIRRI,1,,NA,M,S,R,BOXX,BOXX,BOXX,large O floater,NA,BOXX,NA,NA,NA
283,,Piney,4,3,13,2018-09-30,6,B3,PCIN,43.9,77.1,1,Y,,CIRRI,1,,NA,M,S,R,BXRO,BXRO,BXRO,NA,NA,BXRO,NA,NA,NA
296,,Piney,4,3,13,2018-09-30,6,E7,PCIN,44.8,80.8,1.06,N,,CIRRI,1,,NA,M,S,R,BXYB,BXYB,BXYB,B in 1st position has a floater,NA,BXYB,NA,NA,NA
280,,Piney,4,3,13,2018-09-30,6,A0,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,,Piney,4,3,13,2018-09-30,6,C4,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,,Piney,4,3,13,2018-09-30,6,C3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,,Piney,4,3,13,2018-09-30,6,B1,PCIN,46.8,84.1,0.96,Y,,NA,0,,11,F,S,R,OOOO,OOOO,OOOO,O floaters,NA,OOOO,NA,NA,NA
299,,Piney,4,3,13,2018-09-30,6,A5,PCIN,41,72.9,0.99,Y,,NA,0,,8,F,S,N,OROX,OROX,OROX,NA,NA,OROX,NA,NA,NA
300,,Piney,4,3,13,2018-09-30,6,A8,PCIN,42.6,76.7,0.94,Y,,NA,0,,0,F,S,N,OXRO,OXRO,OXRO,NA,NA,OXRO,NA,NA,NA
290,,Piney,4,3,13,2018-09-30,6,D7,PCIN,43.4,77,0.99,Y,,NA,0,,11,F,S,R,ROYY,ROYY,ROYY,R floater; O mark is long; 2 Y marks in 4th position move,NA,ROYY,NA,NA,NA
294,,Piney,4,3,13,2018-09-30,6,E2,PCIN,44.1,82.6,1.02,Y,,NA,0,,11,F,S,R,RRXY,RRRY,RRRY,R in 3rd position floats; R in 1st position is small,NA,RRRY,NA,NA,NA
291,,Piney,4,3,13,2018-09-30,6,D3,PCIN,45.6,76.4,1.12,Y,,NA,0,,6,F,S,R,RYRO,RYRO,RYRO,Y floats; R in 3rd position floats,NA,RYRO,NA,NA,NA
288,,Piney,4,3,13,2018-09-30,6,C7,PCIN,44.5,78.5,1.08,N,,NA,0,,9,F,S,R,RYXX,RYXX,RYXX,R floats (into 4th position),NA,RYXX,NA,NA,NA
297,,Piney,4,3,13,2018-09-30,6,E3,PCIN,46.5,73.6,0.92,N,,CIRRI,1,,NA,M,S,R,XOYX,XOYX,XOYX,O floater,NA,XOYX,NA,NA,NA
292,,Piney,4,3,13,2018-09-30,6,D2,PCIN,41.9,57.1,0.84,Y,,NA,0,,9,F,S,R,XRRR,XRRR,XRRR,R in 2nd position floats to 3rd position,NA,XRRR,NA,NA,NA
285,,Piney,4,3,13,2018-09-30,6,C6,PCIN,40.1,50.4,0.73,Y,,CIRRI,1,,NA,M,S,R,XRRX,XRRX,XRRX,R in 4th position floats; Rs are tiny,NA,XRRX,NA,NA,NA
302,,Piney,4,3,13,2018-09-30,6,D0,PCIN,44.7,77.2,1.24,Y,,NA,0,,8,F,S,N,XRXY,XRXY,XRXY,NA,NA,XRXY,NA,NA,NA
287,,Piney,4,3,13,2018-09-30,6,C7,PCIN,42.4,68,0.86,Y,,CIRRI,1,,NA,M,S,R,XXOX,XXOX,XXOX,NA,NA,XXOX,NA,NA,NA
293,,Piney,4,3,13,2018-09-30,6,E1,PCIN,31.6,55.4,0.41,N,,NA,0,,3,F,S,R,XXOO,XXXO,XXXO,tiny eggs; O in 4th position is small and floats; Y?,NA,XXXO,NA,NA,NA
295,,Piney,4,3,13,2018-09-30,6,E6,PCIN,45,78.6,1.22,Y,,NA,0,,14,F,S,R,XXYY,XXYY,XXYY,NA,NA,XXYY,NA,NA,NA
303,,Piney,4,3,13,2018-09-30,6,E9,PCIN,34.8,64.6,0.62,N,,NA,0,,0,F,S,N,XYOX,XYOX,XYOX,O floaters,NA,XYOX,NA,NA,NA
301,,Piney,4,3,13,2018-09-30,6,B9,PCIN,30.7,56.4,0.51,Y,,NA,0,,0,F,T,N,XYXR,XYXR,XYXR,Difficult to sex,NA,XYXR,NA,NA,NA
286,,Piney,4,3,13,2018-09-30,6,A2,PCIN,41.9,50.1,0.86,Y,,NA,0,,10,F,S,R,XYYX,XYYX,XYYX,Y in 3rd position floats,NA,XYYX,NA,NA,NA
298,,Piney,4,3,13,2018-09-30,6,E9,PCIN,41.1,78.1,0.85,N,,NA,0,,9,F,S,R,XRXX,YRXX,YRXX,NA,NA,YRXX,NA,NA,NA
304,,Piney,4,4,16,2018-10-05,1,E3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,,Piney,4,4,16,2018-10-05,1,D9,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,,Piney,4,4,16,2018-10-05,1,C3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,,Piney,4,4,16,2018-10-05,1,B4,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,,Piney,4,4,16,2018-10-05,1,B1,PCIN,44,82.7,0.91,N,,NA,0,,0,F,S,R,OOOO,OOOO,OOOO,"4th O moves, O in tail",NA,OOOO,NA,NA,NA
308,,Piney,4,4,16,2018-10-05,1,C7,PCIN,39.9,72.8,0.85,N,,CIRRI,1,,NA,M,S,R,RRRX,RRRX,RRRX,R in 1st position is floating and is small,NA,RRRX,NA,NA,NA
311,,Piney,4,4,16,2018-10-05,1,B1,PCIN,41.8,74.8,0.92,N,,CIRRI,1,,NA,M,S,R,RRXY,RRXY,RRXY,R in tail and chin,NA,RRXY,NA,NA,NA
309,,Piney,4,4,16,2018-10-05,1,E6,PCIN,42.4,81.5,0.82,N,,CIRRI,1,,NA,M,S,R,RXXO,RXXO,RXXO,NA,NA,RXXO,NA,NA,NA
312,,Piney,4,4,16,2018-10-05,1,E3,PCIN,41.6,69.2,0.87,Y,,NA,0,,7,F,L,R,XOYX,XOYX,XOYX,NA,NA,XOYX,NA,NA,NA
313,,Piney,4,4,16,2018-10-05,2,B9,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,,Piney,4,4,16,2018-10-05,2,D7,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,,Piney,4,4,16,2018-10-05,2,C8,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,,Piney,4,4,16,2018-10-05,2,A8,PCIN,40.6,65.1,0.67,N,,CIRRI,1,,NA,M,S,R,OOOX,OOOX,OOOX,O floater in 4th position,NA,OOOX,NA,NA,NA
315,,Piney,4,4,16,2018-10-05,2,E7,PCIN,42.4,78.5,0.95,N,,CIRRI,1,,NA,M,S,R,ROXR,XOXR,XOXR,R floats into 4th,NA,XOXR,NA,NA,NA
319,,Piney,4,4,16,2018-10-05,2,B1,PCIN,40.4,73.8,0.78,Y,,CIRRI,1,,NA,M,S,N,XROO,XROO,XROO,2nd and 3rd position floaters; R is long,NA,XROO,NA,NA,NA
322,,Piney,4,4,16,2018-10-05,2,A1,PCIN,45.5,81,1.02,Y,,NA,0,,8,F,S,N,XROR,XROR,XROR,NA,NA,XROR,NA,NA,NA
314,,Piney,4,4,16,2018-10-05,2,D8,PCIN,44.1,79.5,0.83,Y,,NA,0,,2,F,S,R,XROX,XROX,XROX,R floats,NA,XROX,NA,NA,NA
323,,Piney,4,4,16,2018-10-05,2,NA,PGLU,49,94.7,2.1,N,,NA,0,,NA,U,NA,N,XRRO,XRRO,XRRO,No mental gland,NA,XRRO,NA,NA,NA
320,,Piney,4,4,16,2018-10-05,2,E0,PCIN,43.1,84.9,0.98,N,,CIRRI,1,,NA,M,S,N,XRXO,XRXO,XRXO,Clear marks,NA,XRXO,NA,NA,NA
321,,Piney,4,4,16,2018-10-05,2,E2,PCIN,43.3,80.6,1,Y,,NA,0,,7,F,S,N,XXRO,XXRO,XXRO,O speck floater,NA,XXRO,NA,NA,NA
317,,Piney,4,4,16,2018-10-05,2,B4,PCIN,37.8,69.1,0.59,N,,CIRRI,1,,NA,M,S,R,XXXO,XXXO,XXXO,NA,NA,XXXO,NA,NA,NA
318,,Piney,4,4,16,2018-10-05,2,C7,PCIN,43.2,66.4,0.8,Y,,CIRRI,1,,NA,M,S,R,XXYY,XXYY,XXYY,NA,NA,XXYY,NA,NA,NA
337,,Piney,4,4,16,2018-10-05,3,D3,PCIN,43,79.2,1.17,N,,NA,0,,9,F,S,R,BBOX,BBOX,BBOX,NA,NA,BBOX,NA,NA,NA
326,,Piney,4,4,16,2018-10-05,3,E6,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,,Piney,4,4,16,2018-10-05,3,E6,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,,Piney,4,4,16,2018-10-05,3,E8,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,,Piney,4,4,16,2018-10-05,3,C6,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,,Piney,4,4,16,2018-10-05,3,B9,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,,Piney,4,4,16,2018-10-05,3,B9,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,,Piney,4,4,16,2018-10-05,3,B6,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,,Piney,4,4,16,2018-10-05,3,B1,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,,Piney,4,4,16,2018-10-05,3,D9,PGLU,60.6,115.3,4.6,N,,NA,0,,NA,M,NA,N,ROXX,ROXX,ROXX,Mental gland present,NA,ROXX,NA,NA,NA
335,,Piney,4,4,16,2018-10-05,3,B1,PCIN,44.7,70.9,1.12,Y,,NA,0,,6,F,S,R,XORX,XORX,XORX,R/O floater in 4th position,NA,XORX,NA,NA,NA
338,,Piney,4,4,16,2018-10-05,3,B2,PCIN,41.5,79.3,1.02,N,,NA,0,,7,F,S,N,XOXR,XOXR,XOXR,NA,NA,XOXR,NA,NA,NA
336,,Piney,4,4,16,2018-10-05,3,C4,PCIN,36.8,57.9,0.64,Y,,CIRRI,1,,NA,M,S,R,XRRX,XRRX,XRRX,Accidentalty released at board C4 in Plot 2,NA,XRRX,NA,NA,NA
334,,Piney,4,4,16,2018-10-05,3,A2,PCIN,38.5,69.2,0.71,N,,CIRRI,1,,NA,M,L,R,XXOR,XXOR,XXOR,NA,NA,XXOR,NA,NA,NA
340,,Piney,4,4,16,2018-10-05,4,B6,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,,Piney,4,4,16,2018-10-05,4,C8,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,,Piney,4,4,16,2018-10-05,4,A3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,,Piney,4,4,16,2018-10-05,4,B5,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,,Piney,4,4,16,2018-10-05,4,B1,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,,Piney,4,4,16,2018-10-05,4,B0,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,,Piney,4,4,16,2018-10-05,4,C6,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,,Piney,4,4,16,2018-10-05,4,C9,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,,Piney,4,4,16,2018-10-05,4,D3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,,Piney,4,4,16,2018-10-05,4,D2,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,,Piney,4,4,16,2018-10-05,4,D2,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,,Piney,4,4,16,2018-10-05,4,E4,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,,Piney,4,4,16,2018-10-05,4,E6,PCIN,39.9,79.6,1.12,N,,CIRRI,1,,NA,M,S,R,OOOR,OOOR,OOOR,O floater in postion 3-4,NA,OOOR,NA,NA,NA
352,,Piney,4,4,16,2018-10-05,4,E0,PCIN,34.8,68.5,0.7,N,,NA,0,,0,F,S,N,XRRX,XRRX,XRRX,NA,NA,XRRX,NA,NA,NA
354,,Piney,4,4,16,2018-10-05,4,A3,PCIN,41.6,77.3,0.84,N,,NA,0,,6,F,L,R,XXYY,XXYY,XXYY,Small eggs,NA,XXYY,NA,NA,NA
355,,Piney,4,4,16,2018-10-05,4,E5,PCIN,30.6,55.4,0.41,N,,NA,0,,0,F,S,R,XYYO,XYYO,XYYO,NA,NA,XYYO,NA,NA,NA
356,,Piney,4,4,16,2018-10-05,5,A3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,,Piney,4,4,16,2018-10-05,5,D5,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,,Piney,4,4,16,2018-10-05,5,D8,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,,Piney,4,4,16,2018-10-05,5,A9,PCIN,40.8,77.5,0.95,Y,,CIRRI,1,,NA,M,S,R,OXXR,OXXR,OXXR,NA,NA,OXXR,NA,NA,NA
368,,Piney,4,4,16,2018-10-05,5,C2,PCIN,21.2,34.6,0.12,Y,,NA,0,,NA,U,S,N,RXOO,RXOO,RXOO,Small R and O floaters,NA,RXOO,NA,NA,NA
359,,Piney,4,4,16,2018-10-05,5,B0,PCIN,43.1,74.7,0.91,Y,,NA,0,,11,F,S,R,RXRR,RXRR,RXRR,NA,NA,RXRR,NA,NA,NA
366,,Piney,4,4,16,2018-10-05,5,B2,PCIN,44.4,75.2,1.02,Y,,NA,0,,11,F,S,R,RXXO,RXXO,RXXO,R and O floats,NA,RXXO,NA,NA,NA
360,,Piney,4,4,16,2018-10-05,5,B3,PCIN,46.5,85.2,1.29,N,,NA,0,,13,F,S,R,RXXX,RXXX,RXXX,R floater,NA,RXXX,NA,NA,NA
367,,Piney,4,4,16,2018-10-05,5,A6,PCIN,38.7,72,0.9,Y,,NA,0,,7,F,S,R,XBYY,XBYY,XBYY,NA,NA,XBYY,NA,NA,NA
362,,Piney,4,4,16,2018-10-05,5,B5,PCIN,42.3,76.8,1.24,N,,NA,0,,10,F,S,R,XOOX,XOOX,XOOX,"Stomach full, difficult to count eggs; Small O floaters",NA,XOOX,NA,NA,NA
369,,Piney,4,4,16,2018-10-05,5,E0,PCIN,40.5,75.2,0.93,N,,CIRRI,1,,NA,M,S,N,XORO,XORO,XORO,R moves a bit,NA,XORO,NA,NA,NA
370,,Piney,4,4,16,2018-10-05,5,E7,PCIN,41.5,78.4,0.92,N,,CIRRI,1,,NA,M,S,R,XOYX,XOYX,XOYX,NA,NA,XOYX,NA,NA,NA
365,,Piney,4,4,16,2018-10-05,5,D5,PCIN,38.6,54.8,0.57,Y,,NA,0,,0,F,S,R,XRXX,XRXX,XRXX,NA,NA,XRXX,NA,NA,NA
372,,Piney,4,4,16,2018-10-05,5,D2,PCIN,45.5,77.6,1,Y,,NA,0,,9,F,S,R,XYXX,XYXX,XYXX,NA,NA,XYXX,NA,NA,NA
361,,Piney,4,4,16,2018-10-05,5,B4,PCIN,41.9,73.2,0.94,Y,,CIRRI,1,,NA,M,S,R,XYXR,XYYR,XYYR,Could be XYXR or XXYR,NA,XYYR,NA,NA,NA
371,,Piney,4,4,16,2018-10-05,5,D1,PCIN,43.3,73.2,0.96,Y,,CIRRI,1,,NA,M,S,R,XYYX,XYYX,XYYX,NA,NA,XYYX,NA,NA,NA
364,,Piney,4,4,16,2018-10-05,5,E8,PCIN,43.6,76.9,0.89,N,,NA,0,,11,F,S,R,YOXX,YOXX,YOXX,NA,NA,YOXX,NA,NA,NA
382,,Piney,4,4,14,2018-10-05,6,A6,PCIN,39.5,71.9,0.75,N,,CIRRI,1,,NA,M,S,R,BOXX,BOXX,BOXX,O floater in bottom of abdomen,NA,BOXX,NA,NA,NA
373,,Piney,4,4,14,2018-10-05,6,C7,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,,Piney,4,4,14,2018-10-05,6,C6,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,,Piney,4,4,14,2018-10-05,6,C3,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,,Piney,4,4,14,2018-10-05,6,E9,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,,Piney,4,4,14,2018-10-05,6,E4,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,,Piney,4,4,14,2018-10-05,6,A1,PCIN,46.9,81.8,0.93,Y,,NA,0,,15,F,S,R,OOOO,OOOO,OOOO,Eggs scattered; O everywhere,NA,OOOO,NA,NA,NA
378,,Piney,4,4,14,2018-10-05,6,E5,PCIN,39.7,56.9,0.91,Y,,CIRRI,1,,NA,M,S,R,OXXR,OXXR,OXXR,Tail damaged while handling; O floater,NA,OXXR,NA,NA,NA
381,,Piney,4,4,14,2018-10-05,6,B4,PCIN,44,72.6,1,N,,CIRRI,1,,NA,M,S,R,OXXY,OXXY,OXXY,O floater,NA,OXXY,NA,NA,NA
379,,Piney,4,4,14,2018-10-05,6,D6,PCIN,45.4,83.9,1.31,N,,NA,0,,10,F,S,R,OYXO,OYXX,OYXX,Could be OYXO; O floats into 4th,NA,OYXX,NA,NA,NA
387,,Piney,4,4,14,2018-10-05,6,B3,PCIN,43.1,79.7,0.99,N,,CIRRI,1,,NA,M,S,R,OYXY,OXYY,OYXY,"looks like OXYY, but code not crossed off",NA,OYXY,NA,NA,NA
386,,Piney,4,4,14,2018-10-05,6,E2,PCIN,37.8,43.9,0.87,Y,,CIRRI,1,,NA,M,S,N,ROOO,ROOO,ROOO,Tail damaged while handling; R floaters,NA,ROOO,NA,NA,NA
380,,Piney,4,4,14,2018-10-05,6,C5,PCIN,32.2,57.2,0.45,N,,NA,0,,NA,U,S,N,ROOX,ROOX,ROOX,Difficult to sex; O in 3rd position moves,NA,ROOX,NA,NA,NA
388,,Piney,4,4,14,2018-10-05,6,D2,PCIN,41.6,74.3,0.86,N,,CIRRI,1,,NA,M,S,N,RORR,RORR,RORR,NA,NA,RORR,NA,NA,NA
389,,Piney,4,4,14,2018-10-05,6,D4,PCIN,44.8,76.8,1.1,Y,,NA,0,,6,F,S,R,RYRO,RYRO,RYRO,R floaters,NA,RYRO,NA,NA,NA
